Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2023-12-12,EQ,953.05,961.95,943.60,950.45,949.65,948.75,952.95,963.00,686.6,"7,32,063","69,76,19,681.25","41,454",916.05028877321,888.5658025304988,851.542773214651
2023-12-13,EQ,948.00,959.70,946.50,948.75,956.15,957.3,954.12,963.00,686.6,"8,99,820","85,85,39,105.00","35,589",917.667924507594,889.9268757477165,852.595083928933
2023-12-14,EQ,960.80,960.80,944.10,957.30,953.50,950.45,950.95,963.00,686.6,"19,80,762","1,88,36,02,150.50","79,217",918.9534960955316,891.1253534556824,853.5687646858592
2023-12-15,EQ,959.95,959.95,948.90,950.45,952.30,954.7,954.20,963.00,686.6,"11,55,502","1,10,25,81,398.55","54,170",920.3553197780598,892.3842573476492,854.5750456342586
2023-12-18,EQ,956.00,958.20,945.30,954.70,947.00,949.7,952.34,963.00,686.6,"9,99,922","95,22,68,930.15","42,970",921.5060915514692,893.5192225486858,855.5215625931216
2023-12-19,EQ,953.00,978.00,949.15,949.70,967.85,966.15,969.38,978.00,686.6,"38,97,491","3,77,81,65,058.90","1,30,767",923.2568330592547,894.9574557655435,856.6223430648319
2023-12-20,EQ,975.00,"1,010.00",966.15,966.15,976.05,976.3,989.81,"1,010.00",686.6,"44,65,789","4,42,02,62,189.95","1,49,138",925.3369572530096,896.5681992157307,857.8131655218983
2023-12-21,EQ,976.00,983.90,963.05,976.30,978.65,979.3,977.01,"1,010.00",686.6,"15,88,905","1,55,23,83,265.25","86,494",927.4531550077934,898.2064526966074,859.0219897455611
2023-12-22,EQ,986.00,998.30,979.65,979.30,989.85,992.8,991.21,"1,010.00",686.6,"14,91,449","1,47,83,40,078.85","68,028",930.0157763800368,900.0795922471696,860.3531142257048
2023-12-26,EQ,993.00,"1,017.00",992.80,992.80,"1,006.50",1007.35,"1,008.70","1,017.00",686.6,"18,04,990","1,82,06,87,823.35","73,087",933.0484910318,902.2037587373246,861.8157698055485
2023-12-27,EQ,"1,014.95","1,029.00","1,010.10","1,007.35","1,027.00",1026.75,"1,019.90","1,029.00",686.6,"17,99,498","1,83,53,03,185.45","1,00,036",936.7230600109452,904.670020940546,863.4569064243988
2023-12-28,EQ,"1,030.75","1,050.00","1,025.30","1,026.75","1,048.55",1041.0,"1,034.62","1,050.00",686.6,"20,52,402","2,12,34,60,750.60","1,05,204",940.8123517752218,907.3696244862776,865.2235043704246
